Name,Input:Domain,Domain,Industry Groups,Business Model,Keywords,Description,Social URLs,Score,Revenue Range,Employees,Start Date,Street,City,State,Zip,Country,Phones,Public Emails,Redirect Domain,Update Date,query_name,ingested_at,company_clean,segment,public_emails_clean,MV,BB,Final Email,Source,Status
Slick Moving & Storage,slickmoving.com,slickmoving.com,CONSUMER_SERVICES:1.0,"B2B:0.96, B2C:0.73","nyc moving:0.63, moving nyc:0.63, moving brooklyn:0.62, ny moving:0.61, office moving:0.57, movers nyc:0.57, relocating new:0.54, residential moving:0.53, movers locations:0.53, moving companies:0.52, relocation smoothly:0.52, services relocating:0.51, moving bushwick:0.51, relocating numerous:0.5, williamsburg movers:0.5","Slick Moving is a moving company based in New York City that offers a range of relocation services for both residential and commercial clients. Their main functionalities include house moving, office moving, furniture moving, packing and unpacking, and secure storage solutions. Key features include a fleet of trucks designed for various move types, personalized customer service, and a commitment to reliable and stress-free moving experiences. They also provide climate-controlled storage options tailored to different needs.","https://www.linkedin.com/company/slick-moving-brooklyn, https://www.facebook.com/people/slick-moving-brooklyn, https://www.facebook.com/people/slick-moving-brooklyn/61550582725742, https://www.instagram.com/slickmoving, https://twitter.com/slickmoving, https://www.youtube.com/channel/UChhBooTxLQjZLdGWJdwTxTA, https://www.yelp.com/biz/slick-moving-brooklyn-new-york",76,1-10M,1-10,2023-07-10,705 39Th Street,Brooklyn,NY,11232,US,"+19293912292, +18884932503","sales@diamondhandsmoving.com, hello@slickmoving.com",,2026-06-07,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Slick Moving & Storage,has_public,"sales@diamondhandsmoving.com, hello@slickmoving.com",catch_all,deliverable,sales@diamondhandsmoving.com,P0,done
SNOWGO,snowgo.us,snowgo.us,"ENVIRONMENTAL_SERVICES:0.8, CONSUMER_SERVICES:0.14","B2B:0.92, B2G:0.97","ice management plan:0.56, snow removal:0.54, snow moving equipment:0.53, comprehensive snow:0.53, snow moving:0.49, removal snow melting:0.49, snow melting capacity:0.42, service deicing:0.34, service plan:0.34, markets solutions services:0.28, excellent service:0.2, state coverage:0.17, national fleet:0.11, cover letter:0.04, use tab:0.04","SNOWGO is a snow and ice management company that provides winter services to airports, commercial properties, and government entities. Their main offerings include deicing, snow removal, and snow melt, utilizing a large fleet of trucks and equipment for effective service. SNOWGO also specializes in emergency response and has a dedicated team that collaborates with clients to develop tailored management plans before and during severe weather. They operate 24/7 across multiple states and offer specialized services like anti-ice solutions and snow remediation.","https://instagram.com/snowgous, https://twitter.com/snowgous",165,10-100M,1-10,2017-07-11,525 Royal Parkway,Nashville,TN,37229,US,+18002859668,info@snowgo.us,,2026-06-05,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,SNOWGO,has_public,info@snowgo.us,ok,skipped,info@snowgo.us,P0,done
Solidarity Movers,solidaritymovers.com,solidaritymovers.com,CONSUMER_SERVICES:0.89,"B2B:0.94, B2C:0.82","moving company:0.44, rental truck:0.29, customer service:0.18, solidarity family:0.17, awesome price:0.16, special handling:0.13, hrs notice:0.1, travel time:0.09, possible experience:0.07, reviews text:0.05, free mattress protection:0.03, base rate:0.02, low stress environment:0.02, exact quote:-0.0, upright piano:-0.04","Solidarity Movers is a moving company based in New York City that offers a range of services including packing, same-building moves, commercial real estate move, and storage. They provide both local and interstate movers, ensuring flexibility for clients with flexible moving dates and a flat rate pricing model. The company emphasizes customer service, has over 25 years of experience, and features a team of experienced movers who prioritize safety and professionalism throughout the moving process. Customers can request quotes through an online form or by text, and the company also offers free shipping on orders over $100 within the NYC area.","https://www.linkedin.com/company/solidarity-movers, https://www.instagram.com/bedstuywalls, https://www.instagram.com/bigreuse",125,1-10M,1-10,2019-05-02,1115 63Rd St,Brooklyn,NY,11219,US,"+16465986683, +19292954228",hello@solidaritymovers.com,,2026-06-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Solidarity Movers,has_public,hello@solidaritymovers.com,ok,skipped,hello@solidaritymovers.com,P0,done
Sorted by Snow,sortedbysnow.com,sortedbysnow.com,CONSUMER_SERVICES:1.0,B2C:0.91,"nj services:0.51, island boroughs:0.49, boroughs hudson:0.39, long island:0.39, home services:0.38, area nyc:0.37, san diego:0.36, snow organizing:0.36, offerings services:0.35, locations servicing:0.35, services declutter:0.34, bergen county:0.33, efficient sanctuaries:0.28, baby storage:0.27, sortedbysnow com:0.23","Sorted by Snow is a professional home organizing service that specializes in decluttering, organizing, and moving preparation for homes and businesses across the country. The main functionality includes in-person decluttering and creating customized organizational systems tailored to individual needs, as well as managing moving logistics and donating items. Key features include monthly organizing subscriptions for ongoing support, donation drop offs, and a focus on reducing clutter and improving space organization through expert guidance and practical solutions.","https://www.facebook.com/sortedbysnow/?modal=admin_todo_tour, https://www.instagram.com/sortedbysnow, https://www.pinterest.com/zsnow3897",102,<1M,1-10,2019-12-29,,San Diego,CA,,US,,zoe@sortedbysnow.com,,2026-05-28,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Sorted by Snow,has_public,zoe@sortedbysnow.com,catch_all,deliverable,zoe@sortedbysnow.com,P0,done
SOMD Movers,southernmarylandmovers.com,southernmarylandmovers.com,CONSUMER_SERVICES:0.98,"B2B:0.97, B2C:0.98","southern maryland:0.59, maryland newburg:0.57, maryland maryland:0.56, maryland north:0.55, maryland delaware:0.53, carolina maryland:0.53, maryland somd:0.52, maryland callaway:0.51, maryland field:0.49, movers southern:0.48, movers residential:0.47, movers abingdon:0.47, marbury maryland:0.45, help moving:0.44, hall chesapeake:0.44","SOMD Movers is a moving company based in Southern Maryland that offers a variety of moving services for residential, commercial, and long-distance moves. Their main functionalities include packing, unpacking, and storage solutions, with options for last-minute moves and specialized services like furniture moving and senior mobility. Customers can request free estimates, schedule move scheduling, and receive assistance throughout the relocation process, ensuring a smooth and stress-free experience. The company is fully insured, has over 20 years of experience, and provides 24/7 customer support.",https://www.yelp.com/biz/somd-movers-white-plains,100,10-100M,1-10,2021-03-22,2200 Everett Ct,Waldorf,MD,20601,US,+18887114778,info@southernmarylandmovers.com,,2026-06-11,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,SOMD Movers,has_public,info@southernmarylandmovers.com,ok,skipped,info@southernmarylandmovers.com,P0,done
SpaceMaker Mobile Storage,spacemakermobile.com,spacemakermobile.com,CONSUMER_SERVICES:1.0,"B2B:0.97, B2C:0.98","storage pricing:0.62, commercial storage:0.54, retail storage:0.52, storage calculator:0.52, storage need:0.5, portable storage:0.5, storage delivery:0.5, storage mobile:0.5, storage announcement:0.49, moving storage:0.48, rented storage:0.48, spacemaker storage:0.48, storage compare:0.47, storage dmv:0.44, rent spacemaker:0.4","SpaceMaker Mobile Storage offers portable storage solutions for both residential and commercial clients in the DC, VA, and Maryland areas. The service provides secure storage containers that can be delivered directly to customers' homes or on-site, allowing them to store their belongings at their convenience. Key features include free initial delivery, discounts for over 12 months on long-term rentals, and a variety of sizes and types of storage options tailored to different needs. SpaceMaker also emphasizes customer satisfaction with reliable service and quick turnaround times for moving and storage services.","https://www.facebook.com/spacemakermobile, https://www.instagram.com/spacemakerdmv",163,1-10M,1-10,2019-03-28,120 West Hampton Ave,Capitol Heights,MD,20743,US,+18339977223,hello@spacemakermobile.com,,2026-06-09,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,SpaceMaker Mobile Storage,has_public,hello@spacemakermobile.com,ok,skipped,hello@spacemakermobile.com,P0,done
Splendid Furniture Rentals,splendidfurniturerent.ca,splendidfurniturerent.ca,"BUSINESS_PRODUCTS_AND_SERVICES:0.84, CONSUMER_SERVICES:0.14","B2B:0.98, B2C:0.74","alberta furniture:0.73, furniture rentals:0.72, furniture rental:0.71, furniture options:0.69, rent furniture:0.69, furniture choice:0.68, furniture enjoy:0.68, explore furniture:0.67, furniture offers:0.67, furniture seeking:0.66, establishments furniture:0.66, expense furniture:0.65, premium furniture:0.64, relocation furniture:0.63, rentals alberta:0.57","Splendid Furniture Rentals is a furniture rental service that offers both short-term and long-term options for residential and commercial spaces. They provide a wide selection of 100% new furniture, including dining tables, chairs, and bedroom sets, tailored to meet various client needs such as relocation, corporate events, and temporary housing during emergencies. Key features include fast delivery, expert customer support, and the ability to customize rental packages based on individual lifestyles and budgets.",,118,1-10M,1-10,2017-11-05,11620 178 St Nw,Edmonton,AB,T5S 2E6,CA,+17807840638,info@splendidfurniturerent.ca,,2026-06-14,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Splendid Furniture Rentals,has_public,info@splendidfurniturerent.ca,ok,skipped,info@splendidfurniturerent.ca,P0,done
Springfield Van and Storage Co.,springfieldvan.com,springfieldvan.com,CONSUMER_SERVICES:0.93,"B2B:0.97, B2C:0.79, B2G:0.62","transit storage:0.38, employee relocation:0.37, commercial storage:0.35, employee relocation international:0.32, free moving:0.27, free moving estimate:0.26, storage estimate today:0.24, moving estimate:0.24, moving estimate today:0.23, toll free:0.2, long distance:0.18, free estimate search:0.12, estimate local:0.06, estimate today free:0.04, today free:0.01","Springfield Van and Storage Co. offers moving services for both residential and commercial clients in Springfield, Illinois. They provide a range of solutions including local, long-distance, employee relocation, international, military, and government moves. Additionally, they offer storage options ranging from short-term to long-term storage and in-transit storage. The company has over 60 years of experience in the industry and aims to simplify the moving process for customers by handling all aspects of their move needs.",https://www.facebook.com/springfield-van-and-storage-co-bekins-van-lines-1701351583461106/?fref=ts,83,1-10M,1-10,2020-09-02,,Southern View,IL,62703,US,"+12177862000, +12177862550, +18006372956",dmb@springfieldvan.com,,2026-06-04,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Springfield Van and Storage,has_public,dmb@springfieldvan.com,ok,skipped,dmb@springfieldvan.com,P0,done
Stallion Van Lines,stallionvanlines.com,stallionvanlines.com,CONSUMER_SERVICES:0.99,"B2B:0.99, B2C:0.9","storage edmonton:0.6, relocating edmonton:0.6, services edmonton:0.55, locations edmonton:0.55, edmonton moving:0.51, residential moving:0.5, downtown edmonton:0.49, edmonton beaumont:0.47, condos moving:0.45, apartment condo:0.45, offers residential:0.44, moving services:0.43, warehouse relocations:0.43, storage services:0.39, business spaces:0.38","Stallion Van Lines is a moving and storage company based in Edmonton that offers residential and commercial moving services. Their main functionality includes providing packing, unpacking, and long-distance moving solutions for both families and businesses. Key features include personalized consultations, professional coordination of moves, insurance coverage, and a variety of storage options such as self-storage and warehouse management. They also offer specialized services like senior moving and overseas relocation.","https://www.linkedin.com/company/stallion-van-lines, https://www.facebook.com/stallionmovingandstorage, https://x.com/stallionmoving",78,<1M,1-10,2020-01-13,8548 111 Ave Nw,Edmonton,AB,T5S 2V4,CA,+17804519500,"karla@stallionvanlines.com, info@stallionvanlines.com",,2026-06-12,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Stallion Van Lines,has_public,"karla@stallionvanlines.com, info@stallionvanlines.com",catch_all,deliverable,karla@stallionvanlines.com,P0,done
Stellar Moving Company,stellarmovingco.com,stellarmovingco.com,CONSUMER_SERVICES:0.99,"B2B:0.98, B2C:0.93","moving services:0.63, service moving:0.58, moving stellar:0.55, services stellar:0.55, stellar movers:0.54, michigan relocating:0.53, relocations moving:0.52, moving needs:0.49, moving company:0.48, relocating home:0.48, hire stellar:0.48, commercial moving:0.47, movers dedicated:0.45, service michigan:0.43, unpacking residential:0.4","Stellar Moving Company is a full-service moving company in Michigan that offers packing, loading, unpacking, and transportation for both residential and commercial moves. Their services include local and long-distance relocations, specialized equipment transport, and furniture assembly. The company emphasizes transparent pricing, customer service, and the use of clean trucks to ensure safe and efficient relocation processes. They also provide free estimates and have been recognized for their professional moving solutions.",https://www.facebook.com/stellarmovingcompany,90,1-10M,1-10,2022-10-29,,Saginaw,MI,MI5K,US,+19894120437,info@stellarmovingco.com,,2026-05-29,General Moving Companies in US / CA 2,2026-06-23T14:36:09.569+03:00,Stellar Moving,has_public,info@stellarmovingco.com,catch_all,deliverable,info@stellarmovingco.com,P0,done
